 1.020136,0.500939,1.056662,0.436031 
 0.946517,0.583615,0.997440,0.527415 
 0.910257,0.630214,1.024022,0.488251 
 0.878828,0.667794,1.007085,0.515666 
 0.863313,0.682826,1.007681,0.516971 
 0.855368,0.688087,1.008245,0.510444 
 0.850194,0.689215,0.982166,0.537859 
 0.833936,0.714769,1.007097,0.528721 
 0.845152,0.699361,0.973649,0.541775 
 0.827763,0.717399,1.021299,0.503916 
 0.807888,0.744833,1.008086,0.527415 
 0.802122,0.751221,1.000787,0.523499 
 0.801447,0.746712,0.994635,0.535248 
 0.796803,0.748215,1.018998,0.510444 
 0.779140,0.771890,0.991320,0.545692 
 0.780907,0.767005,1.043098,0.485640 
 0.781280,0.768132,0.996622,0.524804 
 0.768601,0.786171,1.030467,0.500000 
 0.765811,0.788050,1.020146,0.515666 
 0.772175,0.775272,1.042368,0.486945 
 0.758096,0.791432,1.007151,0.515666 
 0.756314,0.792559,0.979379,0.550914 
 0.745985,0.805336,1.034485,0.501305 
 0.745748,0.801954,0.997103,0.536554 
 0.754042,0.797445,1.022027,0.510444 
 0.739843,0.809094,0.989232,0.539164 
 0.731858,0.820744,1.005387,0.530026 
 0.728110,0.821871,1.032587,0.511749 
 0.736070,0.815107,1.037430,0.506527 
 0.725224,0.824126,1.029530,0.507833 
 0.737330,0.811349,1.019868,0.516971 
 0.743364,0.805712,1.024057,0.513055 
 0.727070,0.827508,0.998326,0.544386 
 0.717635,0.831642,1.022428,0.516971 
 0.733950,0.815107,0.994133,0.537859 
 0.720510,0.828260,1.017528,0.522193 
 0.712002,0.837655,1.022155,0.511749 
 0.747845,0.798572,0.981832,0.561358 
 0.720133,0.830139,1.000919,0.540470 
 0.732239,0.816610,1.005504,0.531332 
 0.719468,0.832018,1.022616,0.511749 
 0.716321,0.832018,1.061403,0.479112 
 0.737484,0.807591,1.004305,0.539164 
 0.703203,0.849305,1.032379,0.509138 
 0.706034,0.843668,1.029248,0.515666 
 0.698687,0.850056,1.026438,0.513055 
 0.695758,0.853439,1.020683,0.515666 
 0.703506,0.845547,1.019900,0.520888 
 0.700306,0.848177,1.017669,0.520888 
 0.698068,0.854566,1.047979,0.485640 
