 1.094379,0.379557,1.109868,0.242820 
 1.090780,0.397219,1.136023,0.330287 
 1.077643,0.417136,1.057481,0.467363 
 1.075624,0.420519,1.115467,0.377285 
 1.067650,0.429914,1.050870,0.506527 
 1.070535,0.424652,1.181882,0.272846 
 1.059834,0.448703,1.092714,0.437337 
 1.050825,0.446825,1.053860,0.472585 
 1.043526,0.475009,1.045185,0.489556 
 1.037505,0.472755,1.088891,0.408616 
 1.045480,0.459226,1.111796,0.372063 
 1.026439,0.489290,1.081013,0.450392 
 1.009663,0.503570,1.097359,0.424282 
 1.077955,0.440812,1.290031,0.242820 
 1.009467,0.511838,1.116922,0.403394 
 1.011717,0.510710,1.111932,0.390339 
 1.004790,0.516723,1.200067,0.292428 
 0.992645,0.533634,1.115094,0.362924 
 0.998522,0.526870,1.173995,0.325065 
 0.987295,0.531379,1.127931,0.365535 
 0.992304,0.534010,1.159287,0.353786 
 0.982157,0.541526,1.161221,0.369452 
 0.993249,0.531003,1.120842,0.403394 
 0.970289,0.557685,1.050606,0.463446 
 0.980721,0.535889,1.099770,0.422977 
 0.960662,0.575348,1.117238,0.409922 
 0.973704,0.554679,1.150735,0.373368 
 0.966411,0.564074,1.080375,0.432115 
 0.976835,0.555430,1.153221,0.370757 
 0.954307,0.583615,1.001321,0.533943 
