 1.112361,0.334837,1.114560,0.242820 
 1.105580,0.364525,1.081385,0.365535 
 1.095069,0.368283,1.101742,0.372063 
 1.096330,0.389703,1.088274,0.377285 
 1.083485,0.409996,1.151245,0.242820 
 1.078752,0.418264,1.232622,0.242820 
 1.076821,0.420894,1.103514,0.331593 
 1.073878,0.417888,1.060533,0.437337 
 1.070729,0.422022,1.071526,0.395561 
 1.066287,0.436302,1.140289,0.366841 
 1.077328,0.423525,1.067919,0.456919 
 1.065912,0.425028,1.067828,0.426893 
 1.080542,0.403232,1.187903,0.259791 
 1.069361,0.428035,1.096610,0.381201 
 1.063467,0.438181,1.085532,0.383812 
 1.077681,0.426907,1.060465,0.438642 
 1.068862,0.428786,1.082434,0.416449 
 1.072150,0.436678,1.080003,0.403394 
 1.072055,0.430289,1.160952,0.365535 
 1.067426,0.434799,1.071975,0.433420 
 1.057921,0.448703,1.077645,0.385117 
 1.066499,0.436678,1.089066,0.390339 
 1.061609,0.445697,1.116777,0.374674 
 1.073740,0.427283,1.082840,0.400783 
 1.063740,0.429538,1.169325,0.327676 
 1.066948,0.428035,1.096279,0.404700 
 1.071403,0.415633,1.091895,0.381201 
 1.065666,0.445321,1.185221,0.366841 
 1.204047,0.346862,1.184518,0.366841 
 1.206058,0.346862,1.184479,0.366841 
 0.999484,0.530628,1.090680,0.426893 
 0.953280,0.586246,1.004673,0.515666 
 0.926002,0.615558,1.004195,0.513055 
 0.910945,0.627208,1.016363,0.526110 
 0.907788,0.628711,1.034601,0.503916 
 0.900035,0.646749,0.999629,0.532637 
 0.897800,0.650132,0.981996,0.556136 
 0.891654,0.650883,1.029299,0.493473 
 0.878630,0.666667,1.034156,0.501305 
 0.882148,0.662157,1.011766,0.522193 
 0.881248,0.659902,1.041334,0.480418 
 0.873338,0.667794,1.011938,0.526110 
 0.866689,0.677565,1.028967,0.500000 
 0.866119,0.679068,1.039514,0.502611 
 0.854525,0.691469,1.083710,0.455614 
 0.858610,0.683953,1.066792,0.472585 
 0.853516,0.693348,1.087196,0.443864 
 0.866042,0.682074,1.070848,0.445170 
 0.856017,0.694852,1.077028,0.455614 
 0.841372,0.704247,1.088423,0.446475 
 0.833822,0.713641,1.038751,0.502611 
 0.827829,0.719278,1.091732,0.434726 
 0.828831,0.717399,1.175842,0.351175 
 0.834057,0.714393,1.036328,0.503916 
 0.824305,0.720406,1.064181,0.469974 
 0.816829,0.734686,1.061164,0.464752 
 0.823516,0.724915,1.031942,0.501305 
 0.821241,0.728298,1.078361,0.459530 
 0.823250,0.727170,1.071352,0.464752 
 0.827547,0.720782,1.052855,0.490862 
