 1.191049,0.357760,1.184518,0.366841 
 1.208067,0.346862,1.184518,0.366841 
 1.202040,0.346862,1.184518,0.366841 
 1.202040,0.346862,1.184518,0.366841 
 1.206058,0.346862,1.184518,0.366841 
 1.208067,0.346862,1.184518,0.366841 
 1.206058,0.346862,1.184518,0.366841 
 1.204049,0.346862,1.184518,0.366841 
 1.206058,0.346862,1.184518,0.366841 
 1.204049,0.346862,1.184518,0.366841 
 1.208067,0.346862,1.184518,0.366841 
 1.204049,0.346862,1.184518,0.366841 
 1.208067,0.346862,1.184518,0.366841 
 1.206058,0.346862,1.184518,0.366841 
 1.204049,0.346862,1.184518,0.366841 
 1.206058,0.346862,1.184518,0.366841 
 1.204049,0.346862,1.184518,0.366841 
 1.206058,0.346862,1.184518,0.366841 
 1.204049,0.346862,1.184518,0.366841 
 1.208067,0.346862,1.184518,0.366841 
 1.204049,0.346862,1.184518,0.366841 
 1.204049,0.346862,1.184518,0.366841 
 1.206058,0.346862,1.184518,0.366841 
 1.206058,0.346862,1.184518,0.366841 
 1.206058,0.346862,1.184518,0.366841 
 1.204049,0.346862,1.184518,0.366841 
 1.202040,0.346862,1.184518,0.366841 
 1.206058,0.346862,1.184518,0.366841 
 1.208067,0.346862,1.184518,0.366841 
 1.204049,0.346862,1.184518,0.366841 
 1.066609,0.443818,1.053075,0.464752 
 1.008245,0.516347,1.063776,0.468668 
 0.978775,0.551672,1.102902,0.406005 
 0.948828,0.582488,1.169486,0.349869 
 0.928936,0.611048,1.077604,0.446475 
 0.928690,0.609545,1.063487,0.460836 
 0.899402,0.640737,1.074605,0.455614 
 0.894733,0.649004,1.092774,0.445170 
 0.879290,0.662533,1.088448,0.447781 
 0.861866,0.686960,1.089271,0.438642 
 0.848203,0.698985,1.155123,0.379896 
 0.840626,0.704622,1.068333,0.462141 
 0.839082,0.706877,1.075726,0.459530 
 0.815824,0.732056,1.082114,0.458225 
 0.810382,0.733183,1.076501,0.469974 
 0.798513,0.750094,1.245533,0.297650 
 0.791924,0.760241,1.140515,0.400783 
 0.782712,0.768508,1.085551,0.447781 
 0.767256,0.783916,1.087143,0.455614 
 0.779054,0.768508,1.140772,0.395561 
 0.791309,0.752725,1.090998,0.442559 
 0.776775,0.776776,1.127242,0.403394 
 0.764349,0.782788,1.133489,0.399478 
 0.757408,0.790304,1.171372,0.364230 
 0.738307,0.809470,1.109251,0.436031 
 0.743145,0.803833,1.136814,0.403394 
 0.747891,0.805712,1.146436,0.396867 
 0.745247,0.800827,1.095194,0.449086 
 0.737291,0.815859,1.075145,0.462141 
 0.743256,0.806088,1.119421,0.417755 
 0.712835,0.842916,1.105502,0.438642 
 0.693468,0.857572,1.105415,0.430809 
 0.695684,0.851184,1.104172,0.429504 
 0.688531,0.866967,1.097022,0.445170 
 0.681527,0.870349,1.100345,0.437337 
 0.676404,0.879744,1.100901,0.434726 
 0.672907,0.876738,1.095323,0.442559 
 0.672975,0.879369,1.092877,0.446475 
 0.670547,0.883502,1.091418,0.449086 
 0.676641,0.876738,1.101111,0.432115 
 0.668405,0.883878,1.095649,0.438642 
 0.662702,0.887636,1.089630,0.454308 
 0.662124,0.887260,1.085657,0.451697 
 0.665182,0.891394,1.083804,0.451697 
 0.659943,0.892146,1.089806,0.447781 
 0.664256,0.892146,1.094486,0.445170 
 0.657331,0.897031,1.091219,0.443864 
 0.656150,0.895904,1.084113,0.459530 
 0.657020,0.895528,1.081824,0.450392 
 0.652253,0.897407,1.090088,0.449086 
 0.657824,0.899286,1.085858,0.458225 
 0.657986,0.898534,1.085332,0.453003 
 0.653130,0.901541,1.087631,0.450392 
 0.650643,0.901165,1.086006,0.449086 
 0.655932,0.904171,1.084203,0.456919 
 0.651054,0.906802,1.085756,0.453003 
 0.648658,0.904171,1.084191,0.453003 
 0.645937,0.906802,1.082605,0.458225 
 0.651259,0.904171,1.084185,0.455614 
 0.645945,0.906802,1.083913,0.460836 
 0.642451,0.910184,1.087370,0.447781 
 0.646950,0.904923,1.091007,0.445170 
 0.645431,0.907554,1.095481,0.453003 
 0.646339,0.909057,1.090545,0.450392 
 0.647435,0.908681,1.091646,0.447781 
 0.638672,0.912815,1.079857,0.464752 
 0.642613,0.910560,1.086092,0.455614 
 0.638390,0.913942,1.085815,0.463446 
 0.640275,0.912439,1.093297,0.445170 
 0.643848,0.909057,1.085787,0.454308 
 0.638845,0.915821,1.090242,0.441253 
 0.640683,0.912815,1.084203,0.449086 
 0.642602,0.910184,1.077242,0.458225 
 0.638973,0.918076,1.088485,0.453003 
 0.639166,0.916573,1.084320,0.453003 
 0.639082,0.916197,1.084600,0.456919 
 0.638592,0.912063,1.079265,0.458225 
 0.634987,0.918828,1.084860,0.451697 
 0.636789,0.918076,1.088500,0.453003 
 0.644999,0.911687,1.087598,0.453003 
