 1.010583,0.510710,1.178722,0.309399 
 0.948987,0.585494,1.135325,0.365535 
 0.917060,0.626456,1.153292,0.360313 
 0.898558,0.640361,1.153133,0.348564 
 0.888293,0.656520,1.146584,0.364230 
 0.875439,0.676813,1.199265,0.315927 
 0.869195,0.684705,1.157589,0.355091 
 0.850945,0.696355,1.158134,0.369452 
 0.845320,0.704622,1.163534,0.355091 
 0.839808,0.711387,1.136254,0.399478 
 0.826549,0.724540,1.152943,0.368146 
 0.822592,0.726043,1.152226,0.383812 
 0.807873,0.743705,1.154419,0.372063 
 0.804432,0.753100,1.151878,0.375979 
 0.798478,0.757986,1.168304,0.364230 
 0.797366,0.758362,1.169315,0.362924 
 0.789703,0.763623,1.167232,0.362924 
 0.783857,0.770011,1.170515,0.356397 
 0.787394,0.768884,1.147574,0.382507 
 0.773345,0.788425,1.147174,0.383812 
