 1.095130,0.380308,1.093234,0.366841 
 1.091983,0.386697,1.123585,0.334204 
 1.079548,0.406990,1.056517,0.475196 
 1.075536,0.414506,1.108189,0.368146 
 1.070242,0.425028,1.058146,0.466057 
 1.070815,0.427659,1.153195,0.305483 
 1.060653,0.439684,1.086094,0.439948 
 1.055421,0.443818,1.069166,0.450392 
 1.052928,0.459602,1.050438,0.475196 
 1.040479,0.478016,1.084349,0.428198 
 1.048931,0.461856,1.137261,0.348564 
 1.036917,0.484029,1.075654,0.445170 
 1.029537,0.482150,1.155344,0.360313 
 1.069048,0.448703,1.278859,0.244125 
 1.027145,0.491169,1.155943,0.355091 
 1.029334,0.487411,1.053669,0.459530 
 1.020162,0.494927,1.144856,0.382507 
 1.013409,0.511462,1.118086,0.375979 
 1.015957,0.508080,1.147673,0.335509 
 1.008961,0.508831,1.161089,0.352480 
 1.025158,0.496430,1.151747,0.364230 
 1.009162,0.505825,1.200631,0.306789 
 1.016222,0.492296,1.191548,0.298956 
 1.007723,0.508455,1.144457,0.383812 
 0.994065,0.526118,1.115879,0.406005 
 0.984249,0.534010,1.061860,0.451697 
 0.998950,0.518226,1.117613,0.392950 
 0.989640,0.535889,1.075540,0.438642 
 0.981928,0.547163,1.075934,0.432115 
 0.980713,0.544908,1.019796,0.526110 
 0.984576,0.532507,1.059838,0.453003 
 0.985259,0.542653,1.091564,0.428198 
 0.976407,0.555054,1.049541,0.456919 
 1.010000,0.506576,1.061703,0.466057 
 0.976669,0.550921,1.058467,0.447781 
 0.974701,0.556933,1.162123,0.366841 
 0.982950,0.545284,1.086004,0.428198 
 0.970298,0.554303,1.027949,0.479112 
 0.966405,0.563698,1.141656,0.378590 
 0.962964,0.560316,1.008597,0.515666 
 0.963874,0.571590,1.049379,0.462141 
 0.970756,0.560691,1.026647,0.492167 
 0.948708,0.576099,1.039791,0.471279 
 0.958163,0.576475,1.023785,0.505222 
 0.946501,0.586246,1.104013,0.409922 
 0.953014,0.578730,1.063479,0.466057 
 0.968736,0.555806,1.055716,0.477807 
 0.954479,0.583991,1.152971,0.362924 
 0.947003,0.574972,1.056770,0.449086 
 0.947996,0.579106,1.055487,0.468668 
