 1.261341,0.303645,1.186768,0.357702 
 1.263655,0.302894,1.169363,0.391645 
 0.946084,0.583615,1.187529,0.357702 
 0.908597,0.630590,0.996053,0.531332 
 0.884814,0.653138,1.020497,0.509138 
 0.875614,0.666667,1.052927,0.466057 
 0.886146,0.651259,1.060724,0.463446 
 0.885057,0.652386,1.257603,0.283290 
 0.889237,0.650132,1.072006,0.454308 
 0.887961,0.647501,1.038561,0.494778 
 0.909452,0.629838,0.991128,0.533943 
 0.892887,0.643743,1.089328,0.449086 
 0.899322,0.639233,1.070911,0.453003 
 0.903427,0.631717,1.062110,0.467363 
 0.917959,0.617437,1.050615,0.494778 
 0.918265,0.620819,1.059878,0.479112 
 0.914672,0.627208,1.047629,0.488251 
 0.927480,0.613303,1.101893,0.434726 
 0.990611,0.551297,1.132357,0.403394 
