 0.953308,0.606915,1.118712,0.296345 
 0.885176,0.671176,1.010352,0.506527 
 0.855329,0.697482,1.014964,0.510444 
 0.851635,0.692973,1.020827,0.488251 
 0.848412,0.697482,1.018310,0.507833 
 0.840881,0.703495,0.982474,0.544386 
 0.842430,0.701240,1.021686,0.497389 
 0.837176,0.708380,1.025742,0.494778 
 0.835589,0.712890,1.006416,0.513055 
 0.824257,0.726419,1.011145,0.509138 
 0.829253,0.714769,1.048687,0.468668 
 0.824560,0.718151,1.054447,0.466057 
 0.821823,0.720030,1.013838,0.513055 
 0.827697,0.714017,1.021234,0.502611 
 0.818338,0.724164,1.001323,0.527415 
 0.836983,0.704247,1.013450,0.519582 
 0.862173,0.681323,1.044543,0.463446 
 0.844036,0.703495,1.032404,0.494778 
 0.841901,0.705750,1.005976,0.520888 
 0.838874,0.701240,1.003093,0.519582 
 0.843158,0.702743,1.028031,0.489556 
 0.835710,0.703495,1.023596,0.511749 
 0.830858,0.714393,1.029242,0.496084 
 0.838933,0.700489,1.079487,0.447781 
 0.825721,0.718903,1.028882,0.506527 
 0.830580,0.714769,1.026549,0.501305 
 0.825734,0.715896,1.051292,0.467363 
 0.840932,0.707253,1.039795,0.490862 
 0.836261,0.702743,1.033346,0.490862 
 0.831953,0.714017,1.030143,0.498695 
 0.832232,0.711387,1.031747,0.486945 
 0.837472,0.705374,1.030699,0.489556 
 0.833612,0.714017,1.009608,0.523499 
 0.837757,0.703871,1.039928,0.476501 
 0.837813,0.705750,1.041760,0.476501 
 0.828857,0.715145,1.023748,0.494778 
 0.836558,0.708756,1.038909,0.488251 
 0.844513,0.696355,1.013837,0.518277 
 0.834224,0.714393,1.017016,0.510444 
 0.830121,0.714393,1.035878,0.483029 
 0.836287,0.709132,1.022482,0.510444 
 0.831825,0.709508,1.007229,0.533943 
 0.834224,0.706501,1.008539,0.524804 
 0.830417,0.710259,1.049436,0.475196 
 0.837945,0.702743,1.018453,0.514360 
 0.850077,0.695603,1.025150,0.515666 
 0.852382,0.691469,1.039319,0.489556 
 0.845630,0.690718,1.028613,0.490862 
 0.843980,0.700864,1.050288,0.471279 
 0.852512,0.689590,1.050553,0.467363 
