 0.854993,0.681699,1.079379,0.383812 
 0.832984,0.695227,1.015954,0.537859 
 0.814777,0.709508,1.029101,0.514360 
 0.808733,0.715896,0.997524,0.497389 
 0.808072,0.721157,1.002609,0.496084 
 0.813056,0.715896,0.999812,0.515666 
 0.800086,0.729801,1.014791,0.507833 
 0.791044,0.734686,1.023547,0.501305 
 0.789938,0.735062,0.983146,0.527415 
 0.791073,0.737693,1.030590,0.518277 
 0.786033,0.740699,1.018625,0.483029 
 0.782114,0.740323,1.027403,0.471279 
 0.776715,0.753100,1.013882,0.522193 
 0.782000,0.748591,1.036492,0.486945 
 0.764387,0.763623,0.991802,0.526110 
 0.765158,0.763623,1.026957,0.483029 
 0.770749,0.756858,1.019638,0.501305 
 0.773806,0.760992,1.042935,0.450392 
 0.763058,0.771514,1.023014,0.481723 
 0.748996,0.784667,1.037443,0.485640 
 0.751127,0.779406,1.037239,0.477807 
 0.756082,0.776400,1.078922,0.446475 
 0.745842,0.785795,1.045350,0.489556 
 0.752628,0.779030,1.103882,0.430809 
 0.764488,0.760241,1.087472,0.430809 
 0.742269,0.785795,1.032312,0.481723 
 0.748686,0.778279,1.047812,0.464752 
 0.750499,0.783164,1.028772,0.497389 
 0.737054,0.791808,1.067432,0.456919 
 0.745451,0.785795,1.022267,0.490862 
 0.744132,0.789177,1.000022,0.524804 
 0.742475,0.788425,1.032465,0.498695 
 0.738781,0.789929,1.028057,0.469974 
 0.746144,0.784292,1.036446,0.472585 
 0.736420,0.797069,0.997779,0.524804 
 0.726819,0.806840,1.018720,0.519582 
 0.727149,0.803833,1.013872,0.541775 
 0.733483,0.798948,0.991027,0.550914 
 0.732185,0.796693,1.050849,0.464752 
 0.730976,0.797445,1.032177,0.490862 
 0.726760,0.807967,1.034926,0.506527 
 0.733023,0.798196,1.016881,0.520888 
 0.732685,0.795190,1.046997,0.480418 
 0.729129,0.804585,1.032342,0.493473 
 0.733302,0.801954,1.068359,0.483029 
 0.729950,0.799699,1.045917,0.494778 
 0.750891,0.782037,1.026979,0.523499 
 0.731423,0.797820,1.051409,0.467363 
 0.732771,0.797445,1.062892,0.456919 
 0.733236,0.802330,1.028372,0.477807 
